"","V1"
"0萬剩下750",1
"0萬千萬以上台",1
"0萬安樂死費用",1
"0萬左右最多只",1
"0萬扣掉450",1
"0萬的可支配所",1
"0萬的家庭在比",1
"0萬的概念就是",1
"0萬美金說自己",1
"0萬誰還要生小",1
"0萬貸款600",1
"0萬這筆錢你可",1
"0萬這還不計時",1
"0萬還剩下19",1
"0萬還要犧牲生",1
"0萬鄉民喊對不",1
"0答案是450",1
"0門檻不高我比",1
"100萬安樂死",1
"100萬美金說",1
"1020歲你必",1
"10k後來他自",1
"１０其他等等是",1
"10多年我家剛",1
"10多年的責任",1
"10年之後小孩",1
"10年前剛出社",1
"10的富裕人口",1
"10萬住在板橋",1
"10萬六都生活",1
"10萬其實還是",1
"10萬誰還要生",1
"10萬鄉民喊對",1
"1200萬剩下",1
"1215450",1
"12位是生完很",1
"12小時回到家",1
"12小時的日間",1
"12點鐘聲響起",1
"13萬上下而已",1
"14><U+F",1
"150萬左右最",1
"1545000",1
"15克的玻尿酸",1
"15歲是所有人",1
"15萬去逛百貨",1
"15萬哪讀得起",1
"15萬年薪不到",1
"15萬的別生這",1
"16歲然後男方",1
"16歲這個年紀",1
"16歲過早30",1
"16配28耶<",1
"17年世界快樂",1
"17的生育率台",1
"17聯合國發布",1
"18243出版",1
"18歲還要學貸",1
"1950萬的可",1
"19歲的時候在",1
"19集定價40",1
"1個月奶就沒了",1
"1台灣人口快生",1
"1媒體來源AP",1
"1家族企業2宗",1
"1寵物一養可能",1
"1屁股變大我自",1
"1年輕比較沒有",1
"1廳的小坪數大",1
"1本來就生出來",1
"1每天被錢追著",1
"1老公是醫生不",1
"1臺灣根本沒有",1
"１養兒防老２想",1
"1高齡產婦孕期",1
"1點特質a自信",1
"2>你們不懂階",1
"2>擔心他們因",1
"2>錢經濟就比",1
"20>ρ你拿繳",1
"200>b若不",1
"200的不要生",1
"200萬剩下7",1
"200萬的家庭",1
"2017年世界",1
"2017的生育",1
"2017聯合國",1
"20n會帶動新",1
"20人就有一人",1
"20以上啦算算",1
"20年保証變廢",1
"20年又要犧牲",1
"20歲你必須好",1
"20歲才能小孩",1
"20歲的我我會",1
"2154500",1
"219集定價4",1
"2200>b若",1
"222名報告也",1
"22名報告也許",1
"232>你們不",1
"232>擔心他",1
"232>錢經濟",1
"24，交往三年",1
"2400萬扣掉",1
"243出版時間",1
"24小時保姆廠",1
"24小時看護不",1
"24托的啦然後",1
"24歲的時候被",1
"24歲被逼婚的",1
"2500012",1
"25000元整",1
"2526就可以",1
"25k然後要給",1
"25歲工作到6",1
"263A>說實",1
"26可是覺得現",1
"26就可以開始",1
"26配38我倒",1
"27件禮服的秘",1
"28歲女方的年",1
"28耶<U+3",1
"2930前也是",1
"2w就有高級套",1
"2代為何父母親",1
"2以上再談小孩",1
"2位是生完很快",1
"2個可愛的寶貝",1
"2個月他的小孩",1
"2個月後就回去",1
"2公斤的小孩出",1
"2公斤的小孩會",1
"2只要你肯花時",1
"2名報告也許不",1
"2因為她還有很",1
"2完整新聞標題",1
"2宗教文化要傳",1
"2小孩有先天疾",1
"2小時回到家我",1
"2小時的日間保",1
"2年但回去後肯",1
"２想延續自身優",1
"2房1廳的小坪",1
"2掉頭髮身邊朋",1
"2月帶球嫁給外",1
"2有後援通常婆",1
"2歲不到的女兒",1
"2歲在台北工作",1
"2現在一堆家長",1
"2看人臉色看到",1
"2置產學區真的",1
"2間房貸兒子在",1
"2體力好可以被",1
"2點特質dEQ",1
"2點鐘聲響起當",1
"30CE>ω我",1
"30FD><U",1
"30並不是最好",1
"30前也是極度",1
"30在這之前都",1
"30多歲生的男",1
"30大關身邊3",1
"30好幾的人總",1
"30年難道你的",1
"30年養一個小",1
"30後再生比較",1
"30歲了廠商知",1
"30歲了是家裡",1
"30歲了月薪不",1
"30歲在一起7",1
"30歲略晚版上",1
"30生小孩有點",1
"30的關係有可",1
"32>你們不懂",1
"32>擔心他們",1
"32>錢經濟就",1
"32以上再談小",1
"32因為她還有",1
"32歲在台北工",1
"33但2017",1
"33歲了確實不",1
"34歲以上好了",1
"34歲還沒生就",1
"35不小心在調",1
"35歲前我個人",1
"35歲我們都沒",1
"35歲沒生過小",1
"35歲甚至40",1
"37歲的林可彤",1
"38我倒覺得還",1
"3A>說實在台",1
"3C有什麼用0",1
"3C電玩想要就",1
"3z雙方各自有",1
"3事業有小孩的",1
"3但2017的",1
"3其他道德觀例",1
"3出版時間林可",1
"3千萬左右至於",1
"3完整新聞內文",1
"3小孩長大自立",1
"3從現在拿的手",1
"3歲了確實不生",1
"3萬40年12",1
"3萬上下而已要",1
"3萬多送漳和國",1
"3經濟無虞如上",1
"3肚皮變鬆妊娠",1
"３錢太多花不完",1
"3體力差帶小孩",1
"3點特質j易受",1
"4，交往三年多",1
"4><U+FF",1
"400萬扣掉4",1
"40K會想結婚",1
"40之前真的都",1
"40了非常仇孩",1
"40元回家之後",1
"40家事通通不",1
"40年1200",1
"40歲沒有小孩",1
"40歲的我我會",1
"40歲還單身真",1
"40的時候應該",1
"414><U+",1
"420>ρ你拿",1
"43出版時間林",1
"4500000",1
"4500萬這還",1
"450萬元整你",1
"450萬還剩下",1
"45公斤抱著一",1
"45年以上都沒",1
"45歲了但承認",1
"4可能會像小孩",1
"４喜歡小孩５人",1
"4完整新聞連結",1
"4小時保姆廠商",1
"4小時看護不過",1
"4年買的mp3",1
"4托的啦然後我",1
"4歲以上好了平",1
"4歲的時候被長",1
"4歲被逼婚的同",1
"4歲還沒生就不",1
"4父母性格相對",1
"4萬才能買更別",1
"4經濟好想買新",1
"4陰道鬆弛這個",1
"500000答",1
"5000121",1
"5000元以下",1
"5000元整當",1
"500萬了賠這",1
"500萬元在以",1
"500萬元所以",1
"500萬千萬以",1
"500萬的概念",1
"500萬這還不",1
"500萬還要犧",1
"50的機率又沒",1
"50的障礙所以",1
"50萬元整你可",1
"50萬左右最多",1
"50萬的可支配",1
"50萬這筆錢你",1
"50萬還剩下1",1
"526就可以開",1
"5450000",1
"5k然後要給孝",1
"5不小心在調製",1
"５人生才完整６",1
"5休閒好喜歡爬",1
"5備註其實很多",1
"5克的玻尿酸怎",1
"5公斤抱著一隻",1
"5分鐘車程很方",1
"5年以上都沒在",1
"5年都要寫一次",1
"5歲了但承認我",1
"5歲共四十年你",1
"5歲前我個人是",1
"5歲工作到65",1
"5歲我們都沒結",1
"5歲是所有人裡",1
"5歲沒生過小孩",1
"5歲甚至40之",1
"5歲的如果要找",1
"5無法在人生最",1
"5萬去逛百貨一",1
"5萬哪讀得起復",1
"5萬唯一想到的",1
"5萬年薪不到2",1
"5萬的別生這還",1
"5財力等外在因",1
"5體質改變6容",1
"5點特質m顏值",1
"5點特質點數你",1
"6000800",1
"600萬分30",1
"60w的中等社",1
"60歲以上大部",1
"60沒伴沒小孩",1
"63A>說實在",1
"65歲共四十年",1
"6A>像小妹我",1
"6個月她同時發",1
"6個月的日子她",1
"6可是覺得現在",1
"6容易產後憂鬱",1
"6就可以開始考",1
"6年沒有要生小",1
"6時間工作這麼",1
"6歲然後男方2",1
"6歲這個年紀生",1
"6歲過早30歲",1
"6配28耶<U",1
"6配38我倒覺",1
"６長輩要求７老",1
"70才顯老態成",1
"7232>你們",1
"7232>擔心",1
"7232>錢經",1
"750萬這筆錢",1
"7也從沒想過要",1
"7乳頭變大帶小",1
"7件禮服的秘密",1
"7個身邊友人及",1
"7年世界快樂報",1
"7年來她只有洗",1
"7年多這7年來",1
"7歲的林可彤去",1
"7的生育率台灣",1
"７老公要求８傳",1
"7聯合國發布的",1
"8000門檻不",1
"800萬貸款6",1
"80歲的話板上",1
"8243出版時",1
"835不小心在",1
"87也從沒想過",1
"8835不小心",1
"89>爸爸這時",1
"89媽寶不論自",1
"89買個han",1
"8個小時漲到痛",1
"８傳宗接代生男",1
"8年級生也還是",1
"8我倒覺得還好",1
"8放假只想睡覺",1
"8晚8放假只想",1
"8歲女方的年齡",1
"8歲還要學貸才",1
"8耶<U+30",1
"9>爸爸這時突",1
"930前也是極",1
"950萬的可支",1
"９不小心有的１",1
"9個月後才剛剛",1
"9媽寶不論自身",1
"9月誕下兒子A",1
"9歲的時候在一",1
"9買個hang",1
"9集定價40元",1
"A>像小妹我就",1
"A>說實在台灣",1
"AA制的討論其",1
"ableofd",1
"aboysbe",1
"Adam昨是A",1
"Adam昨滿6",1
"Adam滿6個",1
"aDworki",1
"ahblah這",1
"ah這種見鬼的",1
"aintand",1
"akeform",1
"akethec",1
"alary板發",1
"alker信箱",1
"allowsI",1
"allvari",1
"allyfro",1
"am昨是Ada",1
"am昨滿6個月",1
"am滿6個月的",1
"And2500",1
"andallv",1
"Anddoyo",1
"andgird",1
"andmake",1
"AndreaD",1
"andtoil",1
"andwash",1
"Angels我",1
"angten都",1
"anHatin",1
"ani外套和襯",1
"ani花個幾萬",1
"anley跟G",1
"antheho",1
"AN這種邏輯w",1
"apableo",1
"apAndre",1
"APPLE2完",1
"Apple過幾",1
"AQEX2置產",1
"AQ但也只能摸",1
"AQ我們在填鴨",1
"arietes",1
"armani外",1
"armani花",1
"ary板發文Q",1
"ashtheb",1
"atedqui",1
"ateNoAn",1
"ateTheo",1
"athroom",1
"ating我身",1
"a一隻熊Oo乂",1
"a一隻熊就誕生",1
"A制的討論其中",1
"A沒錯我所有的",1
"A當然不是靠直",1
"A聊起職場生活",1
"a自信而不自戀",1
"B420>ρ你",1
"bathroo",1
"becapab",1
"befreed",1
"berated",1
"ber或坐大眾",1
"bestfri",1
"blahbla",1
"blah這種見",1
"bleofdo",1
"bodymus",1
"boysbes",1
"BUT台灣為何",1
"B則表示帶2歲",1
"b若不考量於台",1
"b隨和而有主見",1
"cakefor",1
"capable",1
"CE>ω我說如",1
"cleanth",1
"cover到很",1
"CP值太低了尤",1
"CP值太差信傳",1
"CP值就變不好",1
"CP值的實利主",1
"CP值結婚又如",1
"CP值變高了結",1
"crapAnd",1
"C工作常常沒有",1
"C工作操不用說",1
"C有什麼用04",1
"C無奈等到孩子",1
"C的年薪差不多",1
"C葉酸膠原蛋白",1
"C葉黃素玻尿酸",1
"C貓生小孩根本",1
"c運動神經佳2",1
"C電玩想要就買",1
"c電玩更是沒時",1
"d<U+220",1
"D><U+04",1
"d250001",1
"dallvar",1
"dam昨是Ad",1
"dam昨滿6個",1
"dam滿6個月",1
"DDD題外話真",1
"ddoyoug",1
"DD沒有要業配",1
"DD題外話真的",1
"dEQ高e不易",1
"dgirdle",1
"dishisr",1
"dlesand",1
"dlibera",1
"dmaketh",1
"doingAn",1
"doyougo",1
"dquitel",1
"dreaDwo",1
"dsWella",1
"dtoilet",1
"dwashth",1
"Dworkin",1
"dymustb",1
"D其他人是因為",1
"D列一下我能想",1
"D小魯功課不錯",1
"D我其實是想生",1
"D我剛好就找到",1
"D我能做的就是",1
"D沒有要業配補",1
"D然後還會打翻",1
"D生小孩光開銷",1
"D總之有錢有閒",1
"D老實說主要原",1
"D說同事們本來",1
"D辛苦的時候忍",1
"D題外話真的好",1
"E>ω我說如果",1
"E2完整新聞標",1
"eaDwork",1
"eallows",1
"eandwas",1
"eantheh",1
"ebathro",1
"ebodymu",1
"ecakefo",1
"ecapabl",1
"edliber",1
"edquite",1
"eedlibe",1
"eewalke",1
"eformyr",1
"efreedl",1
"ehousea",1
"elitera",1
"ellaboy",1
"els我非常懂",1
"endishi",1
"endsWel",1
"eNoAnge",1
"en都買不起爛",1
"eofdoin",1
"eonessh",1
"EQ高e不易胖",1
"erallyf",1
"eratedq",1
"er信箱心得台",1
"er到很累朋友",1
"er或坐大眾運",1
"esandal",1
"esofcra",1
"essheal",1
"estfrie",1
"etandma",1
"etc電玩更是",1
"etesofc",1
"ethecak",1
"eTheone",1
"ewalker",1
"EX1寵物一養",1
"EX2置產學區",1
"EX3事業有小",1
"EX4經濟好想",1
"EX5休閒好喜",1
"EX6時間工作",1
"ex每個月3萬",1
"Ex聖誕節情人",1
"EY以為這樣就",1
"ey跟GG或是",1
"e不易胖f桃花",1
"e說不定還找的",1
"e過幾年後就會",1
"F6A>像小妹",1
"F89>爸爸這",1
"fcrapAn",1
"FD><U+0",1
"fdoingA",1
"FF6A>像小",1
"FF89>爸爸",1
"formyro",1
"freedli",1
"friendi",1
"friends",1
"frompai",1
"f桃花運佳但好",1
"gAnddoy",1
"GAN這種邏輯",1
"gels我非常",1
"GG去了我頓時",1
"GG只能做服務",1
"GG或是一些網",1
"ghtbeca",1
"girdles",1
"gle說不定還",1
"google說",1
"gooutwi",1
"GO和醫院志工",1
"gten都買不",1
"G去了我頓時有",1
"G只能做服務業",1
"g對情人體貼h",1
"g我身邊的同學",1
"G或是一些網紅",1
"hangten",1
"Hating我",1
"hblah這種",1
"heallow",1
"hebathr",1
"hebodym",1
"hecakef",1
"hehouse",1
"heoness",1
"HEY以為這樣",1
"hfriend",1
"hisroom",1
"housean",1
"hrooman",1
"htbecap",1
"hthebat",1
"h不會三分鐘熱",1
"H說小產後覺得",1
"H談起產假結束",1
"h這種見鬼的心",1
"iberate",1
"Icleant",1
"iendish",1
"iendsWe",1
"ietesof",1
"ightbec",1
"iletand",1
"Imightb",1
"ingAndd",1
"ing我身邊的",1
"intandg",1
"inWoman",1
"irdlesa",1
"ishisro",1
"isroomm",1
"itelite",1
"iterall",1
"ithfrie",1
"i外套和襯衫穿",1
"i抗壓性高3點",1
"i花個幾萬塊也",1
"j易受歡迎k創",1
"keformy",1
"ker信箱心得",1
"ketheca",1
"kinWoma",1
"k也不敢生怕現",1
"k創造力強l學",1
"K就結婚生子當",1
"k後來他自己出",1
"K會想結婚生小",1
"k然後要給孝親",1
"laboysb",1
"lahblah",1
"lah這種見鬼",1
"lary板發文",1
"LE2完整新聞",1
"leanthe",1
"leofdoi",1
"lesanda",1
"letandm",1
"ley跟GG或",1
"le說不定還找",1
"le過幾年後就",1
"liberat",1
"literal",1
"lker信箱心",1
"llaboys",1
"llowsIm",1
"llvarie",1
"llyfrom",1
"lowsImi",1
"lo女大抵經濟",1
"lo女對於結婚",1
"lo女結婚先提",1
"lo女這些so",1
"lo女都是非常",1
"lo男則不願為",1
"ls我非常懂原",1
"lvariet",1
"lyfromp",1
"l學習力強5點",1
"m9月誕下兒子",1
"makethe",1
"mandtoi",1
"manHati",1
"mani外套和",1
"mani花個幾",1
"mateNoA",1
"mateThe",1
"MC工作常常沒",1
"MC工作操不用",1
"MC的年薪差不",1
"mightbe",1
"mmateNo",1
"mmateTh",1
"mp3從現在拿",1
"mpainta",1
"mustbef",1
"Mx8835不",1
"myroomm",1
"Ｍ型社會並不是",1
"m昨是Adam",1
"m昨滿6個月她",1
"m滿6個月的日",1
"m顏值20n會",1
"nd25000",1
"ndallva",1
"nddoyou",1
"ndgirdl",1
"ndishis",1
"ndmaket",1
"ndreaDw",1
"ndsWell",1
"ndtoile",1
"ndwasht",1
"nesshea",1
"ngAnddo",1
"ngels我非",1
"NGO和醫院志",1
"ngten都買",1
"ng我身邊的同",1
"nHating",1
"ni外套和襯衫",1
"ni花個幾萬塊",1
"nley跟GG",1
"NoAngel",1
"ntandgi",1
"nthehou",1
"nWomanH",1
"n會帶動新潮流",1
"N這種邏輯ww",1
"n都買不起爛沒",1
"oAngels",1
"odymust",1
"ofcrapA",1
"ofdoing",1
"ogle說不定",1
"oiletan",1
"oingAnd",1
"ok也不敢生怕",1
"OK就結婚生子",1
"olo女大抵經",1
"olo女對於結",1
"olo女結婚先",1
"olo女這些s",1
"olo女都是非",1
"olo男則不願",1
"om9月誕下兒",1
"omandto",1
"omanHat",1
"ommateN",1
"ommateT",1
"ompaint",1
"onesshe",1
"oogle說不",1
"oomandt",1
"ooutwit",1
"Oo乂卍廢文注",1
"oO煞氣a一隻",1
"OP你就結婚生",1
"orkinWo",1
"ormyroo",1
"Orz人活在世",1
"Orz這六年來",1
"OR小康家庭也",1
"ougoout",1
"ouseand",1
"outwith",1
"over到很累",1
"owsImig",1
"oyougoo",1
"oysbest",1
"o乂卍廢文注音",1
"o以及跟我一樣",1
"O個建議沒有十",1
"o偏財運佳但易",1
"o參考想法會隨",1
"O和醫院志工自",1
"o在哪一版了不",1
"o在這吧笑和男",1
"o大家就可以認",1
"o女大抵經濟上",1
"o女對於結婚對",1
"o女結婚先提高",1
"o女這些sol",1
"o女都是非常注",1
"o我只能祝福你",1
"o早就有講過男",1
"o有一樣的想法",1
"O煞氣a一隻熊",1
"o男則不願為婚",1
"o的心情我家就",1
"o知道自己要走",1
"o自己也被耽誤",1
"o蓄意隱瞞病情",1
"o說甚麼單身好",1
"O說的覺得台灣",1
"o跟年輕的妹妹",1
"p3從現在拿的",1
"pableof",1
"paintan",1
"pAndrea",1
"PLE2完整新",1
"ple過幾年後",1
"po以及跟我一",1
"PO個建議沒有",1
"po參考想法會",1
"Po在哪一版了",1
"Po在這吧笑和",1
"po大家就可以",1
"po我只能祝福",1
"po早就有講過",1
"po有一樣的想",1
"po的心情我家",1
"po知道自己要",1
"po自己也被耽",1
"po蓄意隱瞞病",1
"po說甚麼單身",1
"PO說的覺得台",1
"po跟年輕的妹",1
"PPLE2完整",1
"pple過幾年",1
"PTT上看到有",1
"PTT其實大多",1
"PTT哭夭不去",1
"p不是阿父母那",1
"P事還是笑笑的",1
"P你就結婚生子",1
"P值太低了尤其",1
"P值太差信傳媒",1
"P值就變不好年",1
"P值的實利主義",1
"P值結婚又如何",1
"P值變高了結婚",1
"p我生女兒前老",1
"Q2掉頭髮身邊",1
"QAQEX2置",1
"QAQ但也只能",1
"QAQ我們在填",1
"QEX2置產學",1
"QQ2掉頭髮身",1
"QQ各位女孩會",1
"QQ少子化的元",1
"QQ感情也只想",1
"QQ我現在真的",1
"QQ是說如果說",1
"quiteli",1
"Q但也只能摸摸",1
"Q做了那麼多你",1
"Q各位女孩會想",1
"Q少子化的元凶",1
"Q後來怎麼翻身",1
"Q感情也只想投",1
"Q我們在填鴨式",1
"Q我現在真的不",1
"Q是說如果說沒",1
"Q高e不易胖f",1
"rallyfr",1
"rapAndr",1
"ratedqu",1
"rdlesan",1
"reaDwor",1
"reedlib",1
"Reewalk",1
"riendis",1
"riendsW",1
"rieteso",1
"rkinWom",1
"rmani外套",1
"rmani花個",1
"rmyroom",1
"rompain",1
"roomand",1
"ry板發文Q做",1
